Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request hour,,,,,,,,
3940,City,137,Trip Completed,42564.93,42564.96,22.00,,,,,,,,
4943,Airport,137,Trip Completed,42565.77,42565.81,18.00,,,,,,,,
5537,Airport,137,Trip Completed,42566.23,42566.25,5.00,,,,,,,,
6310,City,137,Trip Completed,42566.77,42566.79,18.00,,,,,,,,
6587,Airport,137,Trip Completed,42566.89,42566.92,21.00,,,,,,,,
6756,City,137,Trip Completed,42567.00,42567.04,23.00,,,,,,,,
97,City,138,Trip Completed,42562.21,42562.24,5.00,,,,,,,,
1266,Airport,138,Trip Completed,42562.92,42562.95,22.00,,,,,,,,
2118,Airport,138,Trip Completed,42563.70,42563.74,16.00,,,,,,,,
2906,Airport,138,Trip Completed,42564.26,42564.30,6.00,,,,,,,,
3432,Airport,138,Trip Completed,42564.67,42564.71,16.00,,,,,,,,
5921,City,138,Trip Completed,42566.42,42566.45,10.00,,,,,,,,
6192,Airport,138,Trip Completed,42566.72,42566.76,17.00,,,,,,,,
6705,Airport,138,Trip Completed,42566.96,42567.01,22.00,,,,,,,,
242,Airport,139,Trip Completed,42562.27,42562.31,6.00,,,,,,,,
1359,City,139,Trip Completed,42562.99,42563.03,23.00,,,,,,,,
1865,Airport,139,Trip Completed,42563.41,42563.46,9.00,,,,,,,,
2024,Airport,139,Trip Completed,42563.58,42563.61,13.00,,,,,,,,
2768,Airport,139,Trip Completed,42564.18,42564.20,4.00,,,,,,,,
3067,City,139,Trip Completed,42564.33,42564.38,7.00,,,,,,,,
3316,Airport,139,Trip Completed,42564.50,42564.54,12.00,,,,,,,,
4084,Airport,139,Trip Completed,42565.11,42565.16,2.00,,,,,,,,
4858,City,139,Trip Completed,42565.73,42565.76,17.00,,,,,,,,
5566,Airport,139,Trip Completed,42566.24,42566.29,5.00,,,,,,,,
6384,Airport,139,Trip Completed,42566.81,42566.85,19.00,,,,,,,,
2001,Airport,140,Trip Completed,42563.54,42563.58,13.00,,,,,,,,
3483,City,140,Trip Completed,42564.72,42564.78,17.00,,,,,,,,
3990,Airport,140,Trip Completed,42564.97,42564.99,23.00,,,,,,,,
4531,City,140,Trip Completed,42565.40,42565.44,9.00,,,,,,,,
5518,City,140,Trip Completed,42566.22,42566.26,5.00,,,,,,,,
5869,City,140,Trip Completed,42566.39,42566.42,9.00,,,,,,,,
60,City,141,Trip Completed,42562.16,42562.20,3.00,,,,,,,,
282,City,141,Trip Completed,42562.29,42562.34,6.00,,,,,,,,
1614,Airport,141,Trip Completed,42563.29,42563.31,6.00,,,,,,,,
2331,Airport,141,Trip Completed,42563.80,42563.85,19.00,,,,,,,,
2825,Airport,141,Trip Completed,42564.22,42564.24,5.00,,,,,,,,
3411,Airport,141,Trip Completed,42564.64,42564.69,15.00,,,,,,,,
4143,Airport,141,Trip Completed,42565.20,42565.24,4.00,,,,,,,,
4637,City,141,Trip Completed,42565.48,42565.51,11.00,,,,,,,,
4729,Airport,141,Trip Completed,42565.59,42565.63,14.00,,,,,,,,
5318,Airport,141,Trip Completed,42565.92,42565.96,22.00,,,,,,,,
6619,City,141,Trip Completed,42566.91,42566.95,21.00,,,,,,,,
444,Airport,142,Trip Completed,42562.38,42562.41,9.00,,,,,,,,
1260,Airport,142,Trip Completed,42562.92,42562.97,21.00,,,,,,,,
1976,Airport,142,Trip Completed,42563.51,42563.56,12.00,,,,,,,,
2096,Airport,142,Trip Completed,42563.67,42563.71,16.00,,,,,,,,
2732,City,142,Trip Completed,42564.11,42564.15,2.00,,,,,,,,
5383,City,142,Trip Completed,42565.00,42565.02,0.00,,,,,,,,
4156,City,142,Trip Completed,42565.21,42565.25,5.00,,,,,,,,
4761,City,142,Trip Completed,42565.65,42565.66,15.00,,,,,,,,
6446,Airport,142,Trip Completed,42566.83,42566.87,20.00,,,,,,,,
6610,City,142,Trip Completed,42566.91,42566.96,21.00,,,,,,,,
638,City,143,Trip Completed,42562.52,42562.55,12.00,,,,,,,,
1644,Airport,143,Trip Completed,42563.30,42563.33,7.00,,,,,,,,
2040,Airport,143,Trip Completed,42563.60,42563.62,14.00,,,,,,,,
2794,City,143,Trip Completed,42564.21,42564.25,4.00,,,,,,,,
3172,Airport,143,Trip Completed,42564.38,42564.43,9.00,,,,,,,,
6559,Airport,143,Trip Completed,42566.88,42566.92,21.00,,,,,,,,
243,City,144,Trip Completed,42562.27,42562.30,6.00,,,,,,,,
296,Airport,144,Trip Completed,42562.30,42562.33,7.00,,,,,,,,
677,City,144,Trip Completed,42562.56,42562.58,13.00,,,,,,,,
1360,City,144,Trip Completed,42563.00,42563.05,23.00,,,,,,,,
1916,Airport,144,Trip Completed,42563.45,42563.47,10.00,,,,,,,,
2397,City,144,Trip Completed,42563.82,42563.85,19.00,,,,,,,,
3624,Airport,144,Trip Completed,42564.79,42564.83,18.00,,,,,,,,
4799,City,144,Trip Completed,42565.71,42565.74,16.00,,,,,,,,
5241,City,144,Trip Completed,42565.88,42565.90,21.00,,,,,,,,
6380,Airport,144,Trip Completed,42566.81,42566.85,19.00,,,,,,,,
998,Airport,145,Trip Completed,42562.79,42562.83,19.00,,,,,,,,
1281,Airport,145,Trip Completed,42562.93,42562.95,22.00,,,,,,,,
2045,Airport,145,Trip Completed,42563.61,42563.63,14.00,,,,,,,,
2424,City,145,Trip Completed,42563.84,42563.88,20.00,,,,,,,,
3162,Airport,145,Trip Completed,42564.38,42564.40,9.00,,,,,,,,
3222,City,145,Trip Completed,42564.41,42564.45,9.00,,,,,,,,
4098,City,145,Trip Completed,42565.13,42565.17,3.00,,,,,,,,
4905,Airport,145,Trip Completed,42565.75,42565.78,18.00,,,,,,,,
5622,Airport,145,Trip Completed,42566.27,42566.32,6.00,,,,,,,,
318,City,146,Trip Completed,42562.31,42562.36,7.00,,,,,,,,
557,City,146,Trip Completed,42562.43,42562.47,10.00,,,,,,,,
2034,Airport,146,Trip Completed,42563.59,42563.64,14.00,,,,,,,,
2392,City,146,Trip Completed,42563.83,42563.88,19.00,,,,,,,,
4542,Airport,146,Trip Completed,42565.40,42565.42,9.00,,,,,,,,
5500,City,146,Trip Completed,42566.21,42566.25,5.00,,,,,,,,
6382,Airport,146,Trip Completed,42566.80,42566.85,19.00,,,,,,,,
6575,City,146,Trip Completed,42566.89,42566.92,21.00,,,,,,,,
1827,Airport,147,Trip Completed,42563.40,42563.43,9.00,,,,,,,,
2095,City,147,Trip Completed,42563.66,42563.70,15.00,,,,,,,,
3092,Airport,147,Trip Completed,42564.34,42564.37,8.00,,,,,,,,
4813,City,147,Trip Completed,42565.72,42565.76,17.00,,,,,,,,
5164,City,147,Trip Completed,42565.85,42565.87,20.00,,,,,,,,
6702,City,147,Trip Completed,42566.95,42566.98,22.00,,,,,,,,
429,City,148,Trip Completed,42562.37,42562.41,8.00,,,,,,,,
2681,Airport,148,Trip Completed,42563.01,42563.05,0.00,,,,,,,,
3160,City,148,Trip Completed,42564.38,42564.40,9.00,,,,,,,,
3400,City,148,Trip Completed,42564.63,42564.67,15.00,,,,,,,,
3889,Airport,148,Trip Completed,42564.91,42564.94,21.00,,,,,,,,
4151,City,148,Trip Completed,42565.21,42565.26,4.00,,,,,,,,
4738,Airport,148,Trip Completed,42565.61,42565.67,14.00,,,,,,,,
4963,Airport,148,Trip Completed,42565.77,42565.83,18.00,,,,,,,,
311,Airport,149,Trip Completed,42562.31,42562.34,7.00,,,,,,,,
928,City,149,Trip Completed,42562.77,42562.80,18.00,,,,,,,,
1468,City,149,Trip Completed,42563.21,42563.25,5.00,,,,,,,,
2677,City,149,Trip Completed,42564.00,42564.02,23.00,,,,,,,,
2916,City,149,Trip Completed,42564.26,42564.31,6.00,,,,,,,,
4663,City,149,Trip Completed,42565.51,42565.54,12.00,,,,,,,,
6741,City,149,Trip Completed,42566.99,42567.01,23.00,,,,,,,,
48,City,150,Trip Completed,42562.13,42562.18,3.00,,,,,,,,
838,City,150,Trip Completed,42562.74,42562.78,17.00,,,,,,,,
1657,Airport,150,Trip Completed,42563.31,42563.34,7.00,,,,,,,,
2032,Airport,150,Trip Completed,42563.59,42563.64,14.00,,,,,,,,
3507,City,150,Trip Completed,42564.73,42564.77,17.00,,,,,,,,
3780,City,150,Trip Completed,42564.87,42564.89,20.00,,,,,,,,
6180,City,150,Trip Completed,42566.71,42566.74,17.00,,,,,,,,
6615,City,150,Trip Completed,42566.91,42566.93,21.00,,,,,,,,
797,City,151,Trip Completed,42562.72,42562.76,17.00,,,,,,,,
1564,City,151,Trip Completed,42563.26,42563.30,6.00,,,,,,,,
2075,City,151,Trip Completed,42563.65,42563.70,15.00,,,,,,,,
2822,City,151,Trip Completed,42564.22,42564.24,5.00,,,,,,,,
3387,City,151,Trip Completed,42564.61,42564.64,14.00,,,,,,,,
4315,City,151,Trip Completed,42565.28,42565.31,6.00,,,,,,,,
5549,Airport,151,Trip Completed,42566.23,42566.26,5.00,,,,,,,,
6284,City,151,Trip Completed,42566.76,42566.80,18.00,,,,,,,,
6403,Airport,151,Trip Completed,42566.81,42566.84,19.00,,,,,,,,
6684,Airport,151,Trip Completed,42566.94,42566.98,22.00,,,,,,,,
451,City,152,Trip Completed,42562.38,42562.42,9.00,,,,,,,,
588,City,152,Trip Completed,42562.47,42562.50,11.00,,,,,,,,
671,Airport,152,Trip Completed,42562.55,42562.59,13.00,,,,,,,,
1369,Airport,152,Trip Completed,42563.01,42563.04,0.00,,,,,,,,
1688,City,152,Trip Completed,42563.33,42563.35,7.00,,,,,,,,
2861,City,152,Trip Completed,42564.24,42564.28,5.00,,,,,,,,
3354,City,152,Trip Completed,42564.56,42564.61,13.00,,,,,,,,
5141,Airport,152,Trip Completed,42565.84,42565.88,20.00,,,,,,,,
5460,Airport,152,Trip Completed,42566.17,42566.20,4.00,,,,,,,,
5904,City,152,Trip Completed,42566.42,42566.44,10.00,,,,,,,,
5973,Airport,152,Trip Completed,42566.47,42566.51,11.00,,,,,,,,
704,Airport,153,Trip Completed,42562.59,42562.63,14.00,,,,,,,,
785,City,153,Trip Completed,42562.70,42562.73,16.00,,,,,,,,
2631,Airport,153,Trip Completed,42563.93,42563.96,22.00,,,,,,,,
2911,Airport,153,Trip Completed,42564.26,42564.29,6.00,,,,,,,,
3360,Airport,153,Trip Completed,42564.57,42564.60,13.00,,,,,,,,
3667,Airport,153,Trip Completed,42564.81,42564.84,19.00,,,,,,,,
4624,Airport,153,Trip Completed,42565.46,42565.50,11.00,,,,,,,,
604,City,154,Trip Completed,42562.49,42562.53,11.00,,,,,,,,
1464,Airport,154,Trip Completed,42563.21,42563.25,5.00,,,,,,,,
1810,City,154,Trip Completed,42563.39,42563.41,9.00,,,,,,,,
2009,City,154,Trip Completed,42563.56,42563.61,13.00,,,,,,,,
2166,City,154,Trip Completed,42563.73,42563.77,17.00,,,,,,,,
5379,City,154,Trip Completed,42565.99,42566.04,23.00,,,,,,,,
1367,City,155,Trip Completed,42562.00,42562.05,0.00,,,,,,,,
447,City,155,Trip Completed,42562.38,42562.41,9.00,,,,,,,,
1682,City,155,Trip Completed,42563.32,42563.36,7.00,,,,,,,,
2043,Airport,155,Trip Completed,42563.60,42563.64,14.00,,,,,,,,
2796,Airport,155,Trip Completed,42564.20,42564.23,4.00,,,,,,,,
3945,City,155,Trip Completed,42564.94,42564.97,22.00,,,,,,,,
4196,City,155,Trip Completed,42565.23,42565.28,5.00,,,,,,,,
5174,City,155,Trip Completed,42565.85,42565.89,20.00,,,,,,,,
5480,City,155,Trip Completed,42566.20,42566.25,4.00,,,,,,,,
5883,Airport,155,Trip Completed,42566.40,42566.45,9.00,,,,,,,,
6013,Airport,155,Trip Completed,42566.52,42566.54,12.00,,,,,,,,
438,City,156,Trip Completed,42562.38,42562.43,9.00,,,,,,,,
636,City,156,Trip Completed,42562.52,42562.55,12.00,,,,,,,,
1938,Airport,156,Trip Completed,42563.47,42563.50,11.00,,,,,,,,
2129,Airport,156,Trip Completed,42563.71,42563.76,17.00,,,,,,,,
3337,Airport,156,Trip Completed,42564.53,42564.58,12.00,,,,,,,,
3472,City,156,Trip Completed,42564.72,42564.75,17.00,,,,,,,,
3991,City,156,Trip Completed,42564.98,42565.00,23.00,,,,,,,,
4221,Airport,156,Trip Completed,42565.24,42565.27,5.00,,,,,,,,
5719,Airport,156,Trip Completed,42566.32,42566.35,7.00,,,,,,,,
143,Airport,157,Trip Completed,42562.23,42562.25,5.00,,,,,,,,
784,City,157,Trip Completed,42562.70,42562.72,16.00,,,,,,,,
1020,Airport,157,Trip Completed,42562.80,42562.84,19.00,,,,,,,,
2934,City,157,Trip Completed,42564.27,42564.30,6.00,,,,,,,,
4073,City,157,Trip Completed,42565.09,42565.12,2.00,,,,,,,,
4751,City,157,Trip Completed,42565.64,42565.68,15.00,,,,,,,,
5275,City,157,Trip Completed,42565.90,42565.93,21.00,,,,,,,,
1262,Airport,158,Trip Completed,42562.92,42562.96,22.00,,,,,,,,
1600,City,158,Trip Completed,42563.28,42563.30,6.00,,,,,,,,
2016,City,158,Trip Completed,42563.57,42563.61,13.00,,,,,,,,
2370,Airport,158,Trip Completed,42563.82,42563.84,19.00,,,,,,,,
3192,Airport,158,Trip Completed,42564.40,42564.45,9.00,,,,,,,,
3367,Airport,158,Trip Completed,42564.58,42564.60,13.00,,,,,,,,
3952,City,158,Trip Completed,42564.95,42564.99,22.00,,,,,,,,
4517,Airport,158,Trip Completed,42565.39,42565.42,9.00,,,,,,,,
4944,City,158,Trip Completed,42565.77,42565.80,18.00,,,,,,,,
6037,Airport,158,Trip Completed,42566.54,42566.58,13.00,,,,,,,,
6385,Airport,158,Trip Completed,42566.81,42566.85,19.00,,,,,,,,
398,City,159,Trip Completed,42562.35,42562.40,8.00,,,,,,,,
2163,Airport,159,Trip Completed,42563.73,42563.75,17.00,,,,,,,,
3985,Airport,159,Trip Completed,42564.97,42565.02,23.00,,,,,,,,
4780,City,159,Trip Completed,42565.69,42565.71,16.00,,,,,,,,
5453,City,159,Trip Completed,42566.15,42566.19,3.00,,,,,,,,
5807,City,159,Trip Completed,42566.36,42566.38,8.00,,,,,,,,
6074,Airport,159,Trip Completed,42566.59,42566.62,14.00,,,,,,,,
6651,City,159,Trip Completed,42566.92,42566.95,22.00,,,,,,,,
223,Airport,160,Trip Completed,42562.26,42562.30,6.00,,,,,,,,
680,City,160,Trip Completed,42562.56,42562.61,13.00,,,,,,,,
887,Airport,160,Trip Completed,42562.76,42562.78,18.00,,,,,,,,
1689,Airport,160,Trip Completed,42563.33,42563.36,7.00,,,,,,,,
1939,City,160,Trip Completed,42563.47,42563.50,11.00,,,,,,,,
2182,City,160,Trip Completed,42563.74,42563.77,17.00,,,,,,,,
3223,Airport,160,Trip Completed,42564.41,42564.44,9.00,,,,,,,,
3819,Airport,160,Trip Completed,42564.88,42564.91,21.00,,,,,,,,
4823,Airport,160,Trip Completed,42565.72,42565.78,17.00,,,,,,,,
5431,Airport,160,Trip Completed,42566.11,42566.14,2.00,,,,,,,,
6353,Airport,160,Trip Completed,42566.79,42566.81,18.00,,,,,,,,
163,City,161,Trip Completed,42562.23,42562.28,5.00,,,,,,,,
706,Airport,161,Trip Completed,42562.59,42562.64,14.00,,,,,,,,
1214,Airport,161,Trip Completed,42562.90,42562.91,21.00,,,,,,,,
1399,City,161,Trip Completed,42563.11,42563.15,2.00,,,,,,,,
1574,Airport,161,Trip Completed,42563.27,42563.30,6.00,,,,,,,,
1870,City,161,Trip Completed,42563.42,42563.45,10.00,,,,,,,,
2267,Airport,161,Trip Completed,42563.77,42563.82,18.00,,,,,,,,
2658,Airport,161,Trip Completed,42563.97,42564.00,23.00,,,,,,,,
3048,Airport,161,Trip Completed,42564.32,42564.34,7.00,,,,,,,,
3301,Airport,161,Trip Completed,42564.49,42564.52,11.00,,,,,,,,
3477,City,161,Trip Completed,42564.72,42564.76,17.00,,,,,,,,
4371,City,161,Trip Completed,42565.32,42565.35,7.00,,,,,,,,
445,City,162,Trip Completed,42562.38,42562.42,9.00,,,,,,,,
1100,Airport,162,Trip Completed,42562.84,42562.87,20.00,,,,,,,,
1961,City,162,Trip Completed,42563.50,42563.52,11.00,,,,,,,,
3215,Airport,162,Trip Completed,42564.41,42564.46,9.00,,,,,,,,
3997,Airport,162,Trip Completed,42564.98,42565.02,23.00,,,,,,,,
4385,City,162,Trip Completed,42565.33,42565.35,7.00,,,,,,,,
4736,City,162,Trip Completed,42565.61,42565.66,14.00,,,,,,,,
5291,Airport,162,Trip Completed,42565.91,42565.95,21.00,,,,,,,,
5350,City,162,Trip Completed,42565.95,42565.99,22.00,,,,,,,,
5768,City,162,Trip Completed,42566.35,42566.40,8.00,,,,,,,,
675,City,163,Trip Completed,42562.56,42562.58,13.00,,,,,,,,
1996,Airport,163,Trip Completed,42563.54,42563.59,12.00,,,,,,,,
2510,City,163,Trip Completed,42563.88,42563.91,21.00,,,,,,,,
3969,Airport,163,Trip Completed,42564.96,42565.00,22.00,,,,,,,,
4397,City,163,Trip Completed,42565.33,42565.37,7.00,,,,,,,,
5326,City,163,Trip Completed,42565.92,42565.97,22.00,,,,,,,,
5987,City,163,Trip Completed,42566.49,42566.53,11.00,,,,,,,,
6152,Airport,163,Trip Completed,42566.68,42566.72,16.00,,,,,,,,
6317,City,163,Trip Completed,42566.77,42566.80,18.00,,,,,,,,
602,City,164,Trip Completed,42562.48,42562.54,11.00,,,,,,,,
981,City,164,Trip Completed,42562.79,42562.82,19.00,,,,,,,,
1317,Airport,164,Trip Completed,42562.96,42562.99,22.00,,,,,,,,
2112,Airport,164,Trip Completed,42563.69,42563.71,16.00,,,,,,,,
2365,City,164,Trip Completed,42563.82,42563.84,19.00,,,,,,,,
2849,City,164,Trip Completed,42564.23,42564.27,5.00,,,,,,,,
4573,City,164,Trip Completed,42565.41,42565.45,9.00,,,,,,,,
5095,City,164,Trip Completed,42565.83,42565.87,19.00,,,,,,,,
741,Airport,165,Trip Completed,42562.65,42562.69,15.00,,,,,,,,
1873,City,165,Trip Completed,42563.42,42563.45,9.00,,,,,,,,
2134,Airport,165,Trip Completed,42563.72,42563.74,17.00,,,,,,,,
3461,Airport,165,Trip Completed,42564.71,42564.76,17.00,,,,,,,,
3711,Airport,165,Trip Completed,42564.82,42564.87,19.00,,,,,,,,
5001,Airport,165,Trip Completed,42565.79,42565.82,18.00,,,,,,,,
248,City,166,Trip Completed,42562.28,42562.32,6.00,,,,,,,,
1321,Airport,166,Trip Completed,42562.96,42563.00,23.00,,,,,,,,
1997,City,166,Trip Completed,42563.54,42563.58,13.00,,,,,,,,
2544,City,166,Trip Completed,42563.89,42563.91,21.00,,,,,,,,
3863,City,166,Trip Completed,42564.91,42564.95,21.00,,,,,,,,
4336,City,166,Trip Completed,42565.30,42565.36,7.00,,,,,,,,
4754,City,166,Trip Completed,42565.64,42565.68,15.00,,,,,,,,
6620,City,166,Trip Completed,42566.91,42566.94,21.00,,,,,,,,
500,Airport,167,Trip Completed,42562.40,42562.43,9.00,,,,,,,,
1518,City,167,Trip Completed,42563.24,42563.28,5.00,,,,,,,,
3082,City,167,Trip Completed,42564.34,42564.37,8.00,,,,,,,,
3478,Airport,167,Trip Completed,42564.72,42564.75,17.00,,,,,,,,
4539,City,167,Trip Completed,42565.40,42565.45,9.00,,,,,,,,
4791,City,167,Trip Completed,42565.70,42565.73,16.00,,,,,,,,
5263,City,167,Trip Completed,42565.90,42565.92,21.00,,,,,,,,
1679,City,168,Trip Completed,42563.32,42563.35,7.00,,,,,,,,
2276,Airport,168,Trip Completed,42563.78,42563.82,18.00,,,,,,,,
2747,Airport,168,Trip Completed,42564.14,42564.16,3.00,,,,,,,,
3370,City,168,Trip Completed,42564.58,42564.62,13.00,,,,,,,,
3741,Airport,168,Trip Completed,42564.84,42564.89,20.00,,,,,,,,
4266,Airport,168,Trip Completed,42565.26,42565.29,6.00,,,,,,,,
5596,City,168,Trip Completed,42566.26,42566.29,6.00,,,,,,,,
5961,Airport,168,Trip Completed,42566.46,42566.50,10.00,,,,,,,,
6418,City,168,Trip Completed,42566.82,42566.85,19.00,,,,,,,,
759,City,169,Trip Completed,42562.68,42562.70,16.00,,,,,,,,
2524,Airport,169,Trip Completed,42563.88,42563.91,21.00,,,,,,,,
2769,Airport,169,Trip Completed,42564.18,42564.21,4.00,,,,,,,,
5071,Airport,169,Trip Completed,42565.81,42565.85,19.00,,,,,,,,
5287,City,169,Trip Completed,42565.91,42565.94,21.00,,,,,,,,
33,Airport,170,Trip Completed,42562.10,42562.15,2.00,,,,,,,,
2692,City,170,Trip Completed,42564.03,42564.07,0.00,,,,,,,,
2835,City,170,Trip Completed,42564.22,42564.27,5.00,,,,,,,,
3122,Airport,170,Trip Completed,42564.36,42564.38,8.00,,,,,,,,
3465,City,170,Trip Completed,42564.72,42564.75,17.00,,,,,,,,
3857,City,170,Trip Completed,42564.90,42564.95,21.00,,,,,,,,
4343,Airport,170,Trip Completed,42565.30,42565.34,7.00,,,,,,,,
4417,City,170,Trip Completed,42565.34,42565.38,8.00,,,,,,,,
5756,City,170,Trip Completed,42566.34,42566.37,8.00,,,,,,,,
5907,Airport,170,Trip Completed,42566.41,42566.46,9.00,,,,,,,,
699,Airport,171,Trip Completed,42562.58,42562.63,14.00,,,,,,,,
821,City,171,Trip Completed,42562.73,42562.75,17.00,,,,,,,,
2085,City,171,Trip Completed,42563.65,42563.69,15.00,,,,,,,,
2346,Airport,171,Trip Completed,42563.80,42563.84,19.00,,,,,,,,
2704,City,171,Trip Completed,42564.05,42564.08,1.00,,,,,,,,
2901,Airport,171,Trip Completed,42564.25,42564.30,6.00,,,,,,,,
3475,City,171,Trip Completed,42564.72,42564.75,17.00,,,,,,,,
3743,Airport,171,Trip Completed,42564.85,42564.88,20.00,,,,,,,,
5209,Airport,171,Trip Completed,42565.87,42565.92,20.00,,,,,,,,
6674,Airport,171,Trip Completed,42566.93,42566.96,22.00,,,,,,,,
714,City,172,Trip Completed,42562.60,42562.65,14.00,,,,,,,,
792,Airport,172,Trip Completed,42562.71,42562.74,17.00,,,,,,,,
1341,Airport,172,Trip Completed,42562.98,42563.00,23.00,,,,,,,,
1745,City,172,Trip Completed,42563.35,42563.38,8.00,,,,,,,,
1971,City,172,Trip Completed,42563.51,42563.56,12.00,,,,,,,,
2632,City,172,Trip Completed,42563.93,42563.97,22.00,,,,,,,,
2935,City,172,Trip Completed,42564.27,42564.29,6.00,,,,,,,,
3142,Airport,172,Trip Completed,42564.37,42564.42,8.00,,,,,,,,
4516,City,172,Trip Completed,42565.38,42565.41,9.00,,,,,,,,
4605,Airport,172,Trip Completed,42565.43,42565.48,10.00,,,,,,,,
5936,Airport,172,Trip Completed,42566.43,42566.46,10.00,,,,,,,,
6621,City,172,Trip Completed,42566.91,42566.94,21.00,,,,,,,,
752,Airport,173,Trip Completed,42562.67,42562.71,16.00,,,,,,,,
1336,City,173,Trip Completed,42562.97,42562.99,23.00,,,,,,,,
1836,Airport,173,Trip Completed,42563.40,42563.43,9.00,,,,,,,,
2447,Airport,173,Trip Completed,42563.85,42563.90,20.00,,,,,,,,
3517,Airport,173,Trip Completed,42564.74,42564.77,17.00,,,,,,,,
3831,Airport,173,Trip Completed,42564.89,42564.93,21.00,,,,,,,,
4136,City,173,Trip Completed,42565.20,42565.22,4.00,,,,,,,,
4700,Airport,173,Trip Completed,42565.55,42565.58,13.00,,,,,,,,
5484,City,173,Trip Completed,42566.20,42566.24,4.00,,,,,,,,
5900,City,173,Trip Completed,42566.41,42566.45,9.00,,,,,,,,
6634,Airport,173,Trip Completed,42566.92,42566.95,22.00,,,,,,,,
426,City,174,Trip Completed,42562.37,42562.41,8.00,,,,,,,,
1320,City,174,Trip Completed,42562.95,42563.00,22.00,,,,,,,,
1588,City,174,Trip Completed,42563.27,42563.30,6.00,,,,,,,,
2375,Airport,174,Trip Completed,42563.82,42563.86,19.00,,,,,,,,
4411,Airport,174,Trip Completed,42565.34,42565.37,8.00,,,,,,,,
4769,Airport,174,Trip Completed,42565.65,42565.70,15.00,,,,,,,,
5149,City,174,Trip Completed,42565.85,42565.89,20.00,,,,,,,,
5659,City,174,Trip Completed,42566.29,42566.34,7.00,,,,,,,,
545,City,175,Trip Completed,42562.42,42562.45,10.00,,,,,,,,
778,City,175,Trip Completed,42562.69,42562.72,16.00,,,,,,,,
1289,City,175,Trip Completed,42562.93,42562.95,22.00,,,,,,,,
1654,Airport,175,Trip Completed,42563.31,42563.34,7.00,,,,,,,,
1945,Airport,175,Trip Completed,42563.48,42563.53,11.00,,,,,,,,
2460,City,175,Trip Completed,42563.85,42563.90,20.00,,,,,,,,
2877,Airport,175,Trip Completed,42564.24,42564.29,5.00,,,,,,,,
3264,City,175,Trip Completed,42564.43,42564.48,10.00,,,,,,,,
